car_id, route_cluster2
20155529015507-923,1
20155529045530-793,2
20155529055530-955,0
20155529065532-457,1
20155529075511-496,2
20155529095519-855,2
20155529095550-67,2
20155529105513-700,1
20155529105535-69,0
20155529125526-644,0
20155529125559-594,1
20155530035556-433,1
20155530055509-649,1
20155530075533-622,1
20155530095524-691,0
20155531015543-259,2
20155531065512-853,2
20155531075539-810,1
20155531105513-969,0
20155531115507-502,1
20155531115558-211,0
20155601015614-161,1
20155601015615-417,0
20155601015631-537,2
20155601025658-508,2
20155601035646-448,1
20155601065611-898,2
20155601125604-18,2
20155602015644-60,1
20155602045615-255,1
20155602045649-200,0
20155602045651-157,0
20155602045653-926,2
20155602075606-537,0
20155602105603-196,0
20155602105614-229,1
20155602115634-803,2
20155602125643-208,2
20155603015621-472,1
20155603015631-143,1
20155603035616-700,1
20155603045616-730,1
20155603075643-430,1
20155603085636-441,1
20155603105651-832,2
20155603105654-700,1
20155604025624-862,1
20155604035601-310,2
20155604035654-479,2
20155604055630-978,1
20155604065634-463,2
20155604085613-63,1
20155604085623-148,0
20155604105652-557,2
20155604125644-698,1
20155605035606-956,1
20155605045629-133,2
20155605045637-578,1
20155605055620-608,2
20155605065613-54,1
20155605065618-915,1
20155605065646-325,0
20155605075643-362,1
20155605105623-939,0
20155605125623-741,2
20155605125654-111,1
20155606015608-991,1
20155606025608-621,0
20155606045620-205,2
20155606055616-227,0
20155606075601-461,1
20155606085604-918,2
20155606085623-342,1
20155606085646-932,1
20155606095608-167,1
20155606095615-98,1
20155607015659-126,1
20155607035630-424,1
20155607045623-654,0
20155608015646-673,1
20155608035650-260,1
20155608045648-151,2
20155608075604-962,2
20155608075646-405,0
20155608075654-10,0
20155608085612-942,2
20155608085650-551,1
20155608095629-23,0
20155608095633-284,1
20155608095652-395,1
20155608105623-726,2
20155608105635-740,1
20155608125627-896,1
20155609015602-235,0
20155609015650-953,1
20155609035611-390,1
20155609065611-118,1
20155609075614-26,1
20155609085601-658,2
20155609095635-696,1
20155610035651-241,2
20155610055624-279,0
20155610055631-773,1
20155610055653-905,0
20155610075657-317,0
20155610085645-184,2
20155610115607-494,1
20155610125617-623,1
20155610125653-388,2
20155611015650-658,2
20155611025618-264,2
20155611035646-483,2
20155611055605-588,1
20155611055631-743,2
20155611085614-73,1
20155611095605-146,1
20155611115619-804,2
20155612015624-502,1
20155612025632-349,0
20155612025635-953,0
20155612055615-47,1
20155612065603-160,1
20155612065659-367,0
20155612075623-190,1
20155613025640-238,1
20155613045622-401,1
20155613045643-376,1
20155613045650-872,1
20155613065614-139,0
20155613065652-38,1
20155613095654-874,1
20155613105649-467,0
20155613125611-113,2
20155614075643-621,2
20155614075656-559,2
20155614095634-953,0
20155614095648-111,1
20155614105606-280,2
20155614105630-25,1
20155614125629-357,0
20155615035612-506,0
20155615055609-330,1
20155615065643-355,1
20155615085620-330,2
20155615105630-534,1
20155615125621-835,1
20155616025653-750,1
20155616035600-5,2
20155616035612-493,1
20155616035629-355,2
20155616035659-555,1
20155616045609-154,1
20155616045623-272,2
20155616065630-789,0
20155616075650-682,1
20155616125645-958,1
20155616125657-0,2
20155617015617-226,1
20155617035626-878,2
20155617035648-789,2
20155617055615-208,1
20155617075624-163,1
20155617085640-226,2
20155617095644-506,1
20155617115643-257,0
20155617115654-328,0
20155617125605-868,1
20155618025650-853,2
20155618065604-631,2
20155618075600-258,1
20155618085617-440,0
20155618085648-561,2
20155618095623-707,1
20155618105624-509,0
20155619045657-616,0
20155619055621-859,1
20155619105610-134,1
20155619115633-624,1
20155619125600-198,2
20155619125653-865,0
20155620025615-452,0
20155620035613-395,2
20155620035621-75,2
20155620045633-63,0
20155620065658-617,2
20155620075624-978,1
20155620115651-849,2
20155620125614-440,1
20155621035631-676,1
20155621035652-898,2
20155621045635-67,1
20155621065651-543,1
20155621075628-914,1
20155621085644-587,2
20155622015608-652,2
20155622035604-568,2
20155622065626-576,1
20155622075617-153,1
20155622095638-223,2
20155622125651-249,1
20155623015620-828,1
20155623035627-344,1
20155623055607-516,1
20155623055655-882,1
20155623075644-293,1
20155623095618-430,1
20155624015655-104,0
20155624045618-21,2
20155624075638-235,2
20155624115626-121,1
20155624115628-693,1
20155625015640-270,2
20155625015640-843,1
20155625015652-201,1
20155625015656-890,1
20155625025623-196,2
20155625025639-594,2
20155625055631-750,1
20155625055644-429,1
20155625095622-232,0
20155625095623-406,1
20155626025647-261,0
20155626035612-921,2
20155626055623-547,1
20155626065638-553,1
20155626085619-339,2
20155626095622-144,2
20155626105649-404,0
20155627015611-22,1
20155627015643-678,0
20155627045658-136,0
20155627055642-893,1
20155627065647-194,0
20155627075627-902,1
20155627075654-410,1
20155627095620-851,2
20155627105645-424,1
20155627115631-597,1
20155627125623-941,1
20155628025639-935,0
20155628035624-221,1
20155628045650-449,0
20155628055649-858,2
20155628075607-90,1
20155628125625-241,2
20155629025607-12,1
20155629035604-338,1
20155629035637-921,2
20155629045617-207,0
20155629065625-319,2
20155629085629-560,0
20155629115617-518,0
20155629125627-193,2
20155629125649-272,2
20155629125653-788,2
20155630015659-740,1
20155630025632-929,0
20155630035600-593,0
20155630035656-673,1
20155630045651-523,0
20155630065657-584,0
20155630095657-752,2
20155630105651-729,1
20155631035649-366,1
20155631045627-683,2
20155631055610-579,2
20155631075632-680,1
20155631105647-912,0
20155631115626-437,1
20155631125643-477,1
20155631125645-432,0
20155701015739-324,1
20155701025733-561,2
20155701025751-249,1
20155701025756-944,1
20155701085744-294,1
20155701105733-580,1
20155702015728-136,0
20155702025721-399,0
20155702045735-87,1
20155702055701-405,2
20155702065700-462,1
20155702075700-732,0
20155702125743-958,1
20155703035752-285,2
20155703045756-537,2
20155703055749-564,1
20155703055759-244,2
20155703055759-583,1
20155703105737-721,0
20155704015702-248,2
20155704015728-85,2
20155704015750-993,1
20155704015757-89,2
20155704025719-973,1
20155704055714-605,1
20155704065719-686,1
20155704065747-318,0
20155704085706-777,1
20155704085737-841,1
20155704105729-133,1
20155704115705-937,2
20155705025745-109,0
20155705025759-63,1
20155705035759-564,0
20155705045704-953,2
20155705045737-959,2
20155705065729-214,1
20155705065743-470,2
20155705065750-793,1
20155705085705-756,2
20155705085712-420,1
20155705085752-232,1
20155705095723-561,1
20155705105749-356,0
20155705125721-407,0
20155706015757-194,1
20155706045723-418,1
20155706065753-746,1
20155706075734-63,1
20155706075759-768,2
20155706095734-781,0
20155706095759-642,1
20155706115706-51,0
20155707045718-181,1
20155707045739-291,2
20155707085753-292,1
20155707095706-832,1
20155707095718-445,0
20155707125720-872,2
20155707125735-181,0
20155708025703-505,1
20155708025739-913,2
20155708025745-242,2
20155708025758-65,1
20155708085739-530,1
20155708095706-36,2
20155708095728-689,2
20155708095746-227,1
20155708095755-9,2
20155708115739-107,0
20155709025743-69,0
20155709055721-587,0
20155709055722-994,0
20155709075707-596,0
20155709095715-337,1
20155709095720-363,1
20155709105753-588,0
20155709105754-104,1
20155710015717-292,1
20155710035704-355,1
20155710035705-492,0
20155710035722-589,1
20155710045720-435,2
20155710055728-180,1
20155710075750-214,0
20155710085723-640,1
20155710095704-36,2
20155710095726-284,0
20155710105729-11,1
20155710125719-554,1
20155711015738-953,1
20155711025720-958,1
20155711025756-499,2
20155711035748-460,2
20155711075735-76,0
20155711105706-320,1
20155711105736-603,1
20155711115749-167,0
20155711125712-255,0
20155711125728-694,1
20155712035738-767,0
20155712035748-245,1
20155712045748-303,1
20155712055713-620,0
20155712075726-121,2
20155712085725-362,0
20155712125720-473,2
20155712125721-681,1
20155713045735-33,1
20155713065743-370,1
20155713085708-4,1
20155713105701-94,2
20155713105709-55,1
20155713125711-0,1
20155714025716-854,1
20155714025739-233,2
20155714055753-76,0
20155715035715-458,1
20155715045720-815,1
20155715055744-947,2
20155715055748-21,1
20155715075716-596,1
20155715115707-991,0
20155715125717-878,2
20155716015702-925,1
20155716015705-26,0
20155716045716-337,0
20155716045735-932,0
20155716075743-384,1
20155716095708-980,0
20155717055740-498,1
20155717055748-249,2
20155717065720-517,1
20155717085756-850,2
20155717125735-683,1
20155717125750-508,1
20155718015733-878,0
20155718025735-7,1
20155718035716-438,1
20155718035719-296,1
20155718045728-397,1
20155718075721-632,1
20155719015711-659,1
20155719025743-55,1
20155719035725-878,1
20155719045735-713,1
20155719055718-468,1
20155719055757-561,0
20155719075702-802,1
20155719075725-561,1
20155719085748-372,0
20155719085750-434,0
20155719115743-154,1
20155719125713-529,2
20155719125721-975,1
20155720025749-383,0
20155720045733-479,2
20155720055708-822,1
20155720055712-245,1
20155720065705-406,1
20155720065710-37,1
20155720065732-452,0
20155720095723-531,1
20155720095752-177,1
20155720115754-988,1
20155721015722-735,2
20155721045702-819,2
20155721075705-83,2
20155721085718-188,2
20155721095721-40,0
20155721095726-231,2
20155721105747-517,1
20155721115746-563,1
20155721125737-805,0
20155721125741-39,1
20155722025727-208,2
20155722035759-975,0
20155722045717-959,0
20155722085707-853,1
20155722085740-393,1
20155722095743-296,1
20155722115704-142,2
20155723025701-227,0
20155723025744-648,0
20155723035703-81,2
20155723045729-553,1
20155723045734-820,1
20155723075734-12,1
20155723115720-27,1
20155723115727-660,2
20155723115752-52,1
20155724015712-546,2
20155724015714-289,2
20155724015737-87,1
20155724015758-338,0
20155724015759-778,2
20155724025730-431,2
20155724025736-120,1
20155724025757-642,1
20155724045740-714,1
20155724045747-509,1
20155724055744-118,0
20155724065712-217,0
20155724075753-122,2
20155724105706-534,2
20155725035758-59,0
20155725045758-771,0
20155725075727-219,2
20155725075744-903,2
20155725095739-361,1
20155725115741-68,2
20155726015743-944,1
20155726045730-46,1
20155726045746-126,0
20155726065746-437,0
20155726075705-55,1
20155726085710-998,1
20155726085725-991,0
20155726105718-69,1
20155726105752-335,1
20155726125712-330,0
20155726125730-585,2
20155727015757-542,1
20155727045729-105,1
20155727045735-743,1
20155727125724-188,1
20155728025725-80,2
20155728045750-240,2
20155728065747-15,0
20155728085725-973,1
20155728115739-290,0
20155729015739-338,1
20155729025712-48,0
20155729045730-720,0
20155729095741-271,1
20155729095744-69,2
20155729095755-261,1
20155729095756-876,1
20155729105722-35,0
20155729105735-293,1
20155729115754-235,2
20155730045709-115,0
20155730045759-380,2
20155730085748-465,0
20155730085755-371,2
20155730095723-986,0
20155730095745-12,1
20155730105738-155,2
20155730125713-984,2
20155731015742-412,0
20155731045731-907,1
20155731055752-472,1
20155731065708-964,0
20155731115721-967,0
20155801015819-968,1
20155801015824-240,1
20155801025816-705,0
20155801035840-804,1
20155801075814-893,0
20155801075850-229,2
20155801085847-425,0
20155801095814-110,1
20155801105820-248,2
20155801115833-996,2
20155802055814-251,1
20155802065857-168,0
20155802085805-6,1
20155803015845-964,1
20155803035851-140,2
20155803045807-863,1
20155803045848-101,1
20155803065823-477,1
20155803075823-463,1
20155803075828-205,1
20155803085804-911,2
20155803095829-960,1
20155803105858-900,1
20155804015811-880,2
20155804035844-100,2
20155804045831-476,0
20155804045852-111,1
20155804085805-14,0
20155804085814-147,2
20155804095839-242,0
20155804105805-400,0
20155804115843-870,1
20155805015812-89,2
20155805015836-890,1
20155805025842-634,1
20155805055852-563,0
20155805085848-703,0
20155805085850-481,1
20155805125838-346,0
20155806025837-218,1
20155806025840-541,1
20155806045854-862,2
20155806065818-62,1
20155806065835-432,1
20155806065852-717,2
20155806065854-345,1
20155806085836-681,1
20155807015849-772,0
20155807035829-958,2
20155807055827-460,1
20155807055837-636,2
20155807095823-910,2
20155807105856-823,1
20155807115813-909,1
20155807125802-565,0
20155808045846-178,0
20155808045846-22,1
20155808055803-655,1
20155808055821-749,1
20155808065847-228,2
20155808075820-882,1
20155808075842-527,1
20155808075848-404,1
20155809045850-372,1
20155809045856-713,2
20155809065829-220,1
20155809065858-874,1
20155809075828-607,1
20155809095821-297,0
20155809095823-865,0
20155809095840-349,0
20155809105821-489,0
20155809105858-905,2
20155809115800-678,1
20155809125823-570,2
20155809125852-460,0
20155810015814-86,1
20155810015843-1,0
20155810025850-117,0
20155810045819-287,1
20155810065842-768,0
20155810085841-250,0
20155810095859-88,1
20155810115855-455,0
20155810125837-406,1
20155811035820-587,0
20155811045827-264,0
20155811055815-517,0
20155811065818-614,1
20155811075818-230,2
20155811085816-277,1
20155811095854-396,2
20155811105829-794,2
20155812015855-673,1
20155812025810-206,1
20155812035804-861,2
20155812035827-157,0
20155812045842-786,2
20155812065819-311,2
20155812085850-844,0
20155812095815-41,1
20155812105823-746,2
20155812115802-110,1
20155812115832-295,1
20155812115843-658,1
20155812125816-703,0
20155813025810-185,2
20155813045825-9,1
20155813075840-171,1
20155813085849-77,1
20155813105800-351,2
20155813105811-205,2
20155813115831-288,0
20155814035802-153,2
20155814035817-335,1
20155814035858-266,2
20155814045802-471,0
20155814045830-493,1
20155814055835-727,1
20155814095824-763,0
20155815025830-136,1
20155815075852-802,2
20155815085831-779,0
20155815085832-570,0
20155815105829-773,1
20155815115803-87,2
20155815115806-862,2
20155815115859-161,1
20155815125820-398,1
20155815125829-147,1
20155816045813-135,1
20155816045845-680,2
20155816065809-769,1
20155816065820-308,1
20155816065834-973,0
20155816065857-340,1
20155816075858-621,0
20155816105800-405,1
20155816105854-480,1
20155816115844-637,0
20155816115849-418,1
20155817015848-991,1
20155817045800-659,1
20155817055837-357,2
20155817075851-702,0
20155817085808-370,1
20155817085820-280,2
20155817085826-736,2
20155817085846-463,1
20155817095851-242,0
20155817115803-248,1
20155817115835-186,0
20155818015801-284,2
20155818035853-341,1
20155818055851-201,1
20155818055851-86,2
20155818065805-317,1
20155818095825-524,1
20155818125809-674,1
20155819015821-968,0
20155819065837-382,2
20155819095836-791,1
20155819105843-176,2
20155819125825-141,0
20155820025827-627,1
20155820025849-226,0
20155820035842-564,1
20155820055809-845,0
20155820065827-219,2
20155820075822-76,1
20155820075838-714,1
20155820075854-368,0
20155820105848-59,2
20155820115826-639,1
20155820115836-402,1
20155821015857-728,2
20155821025807-791,1
20155821065833-503,1
20155821075857-972,0
20155821095808-282,1
20155821095827-669,0
20155821115832-823,1
20155821115837-50,2
20155821125843-445,0
20155822015813-209,1
20155822015830-304,1
20155822055802-926,2
20155822075801-949,1
20155822095814-359,0
20155822095826-155,1
20155822095852-890,0
20155822105810-579,0
20155822115853-505,2
20155822125820-486,1
20155823035853-246,1
20155823045848-67,0
20155823055803-433,1
20155823065837-106,0
20155823075804-719,0
20155823075842-421,1
20155823085830-345,2
20155823085839-596,1
20155823095855-582,1
20155823115812-779,1
20155823115852-975,2
20155823125851-5,2
20155824015804-38,0
20155824015823-693,1
20155824065823-362,1
20155824075833-835,1
20155824085808-856,1
20155824085824-497,1
20155824105804-483,1
20155824105853-847,2
20155824115842-88,0
20155824125808-342,1
20155825015845-391,2
20155825015847-776,1
20155825035821-104,1
20155825075818-934,1
20155825075830-372,1
20155825085835-596,1
20155825095828-312,1
20155825095843-923,0
20155825105841-374,2
20155825115804-7,2
20155825125841-294,1
20155826015806-989,1
20155826025824-717,0
20155826045826-106,2
20155826045853-500,1
20155826055855-744,1
20155826055856-580,1
20155826065850-927,1
20155826105805-860,1
20155826115815-593,1
20155826115832-431,1
20155826125821-822,2
20155827015818-429,1
20155827015856-404,1
20155827025824-481,2
20155827045831-194,1
20155827095803-168,2
20155827095826-435,0
20155827095843-188,0
20155828015841-903,1
20155828095857-94,2
20155828115825-591,1
20155829075824-907,2
20155829085817-23,2
20155829095814-906,2
20155829125801-230,1
20155830035801-177,0
20155830045808-582,1
20155830055828-679,2
20155830055849-282,1
20155830065855-504,1
20155830085824-923,2
20155830085850-481,2
20155830105834-763,0
20155831065804-376,1
20155831085848-755,1
20155831115839-729,2
20155831125800-301,1
20155901015947-373,1
20155901035926-421,1
20155901035934-317,2
20155901045901-393,0
20155901045958-283,2
20155901055918-875,1
20155901075938-57,1
20155901125940-121,0
20155901125946-822,2
20155902015910-865,1
20155902035925-220,2
20155902035925-439,0
20155902035928-553,2
20155902045926-725,1
20155902055909-455,1
20155902055909-699,0
20155902105925-30,0
20155902115909-910,0
20155902115911-810,1
20155902125916-155,2
20155903015900-12,1
20155903035925-197,2
20155903065939-454,1
20155903075911-687,0
20155903085903-858,0
20155903085959-441,0
20155903095917-883,1
20155903115902-997,1
20155903115957-556,1
20155904015930-845,1
20155904025922-23,0
20155904035908-848,1
20155904035959-185,2
20155904055905-326,1
20155904065927-209,1
20155904075953-519,2
20155904085914-39,1
20155904105900-757,1
20155904105902-891,0
20155904105919-416,0
20155904105955-4,1
20155904115940-534,1
20155905015919-324,2
20155905015920-414,2
20155905015950-850,0
20155905035932-71,1
20155905045912-583,1
20155905045922-649,1
20155905045930-492,1
20155905075939-56,0
20155906015935-400,1
20155906015944-94,1
20155906055936-524,1
20155906115942-291,0
20155907045941-874,2
20155907055958-889,0
20155907125909-194,0
20155907125919-855,0
20155908015904-565,2
20155908015906-188,1
20155908025917-368,2
20155908025926-104,1
20155908035942-201,1
20155908035956-424,1
20155908045910-460,2
20155908065928-204,0
20155908075949-522,1
20155908085904-135,0
20155908085941-250,1
20155908115956-943,2
20155909045908-663,1
20155909075931-597,0
20155909075954-808,1
20155909085902-889,1
20155909085910-596,1
20155909115955-312,2
20155910035900-609,1
20155910035914-610,2
20155910035954-864,1
20155910065938-444,2
20155910075947-457,1
20155910075948-452,0
20155910095936-211,1
20155910125924-417,1
20155910125949-512,2
20155911015920-751,0
20155911015958-174,1
20155911025925-104,0
20155911035935-892,2
20155911035941-544,1
20155911045907-487,2
20155911055958-659,1
20155911065900-668,0
20155911075938-899,1
20155911075946-694,1
20155911085933-14,2
20155911095900-214,1
20155911125954-688,1
20155912045926-155,1
20155912045938-711,1
20155912065905-84,1
20155912065930-760,0
20155912085930-734,1
20155913015944-240,1
20155913025927-438,2
20155913035913-863,0
20155913075900-567,1
20155913085905-149,1
20155913095938-39,2
20155913095938-680,1
20155914045902-906,2
20155914045934-20,2
20155914055929-631,2
20155914095944-772,1
20155914095952-732,1
20155914105910-953,1
20155914105935-996,1
20155914105946-429,2
20155915025907-425,0
20155915035920-197,0
20155915035921-666,1
20155915035951-998,1
20155915055930-12,1
20155915055956-404,1
20155915095908-262,0
20155916015917-666,1
20155916015920-447,1
20155916045900-996,1
20155916045927-980,2
20155916065950-407,1
20155916085908-921,0
20155916085912-350,1
20155916105945-569,2
20155916115924-209,0
20155916115941-709,2
20155917015932-755,2
20155917035944-401,2
20155917095957-221,0
20155917095958-769,0
20155917115921-698,2
20155917125931-191,0
20155918025940-886,2
20155918045905-395,2
20155918045905-885,0
20155918055936-835,2
20155918075913-278,1
20155918085944-854,1
20155918125908-397,2
20155919015912-624,1
20155919025949-33,2
20155919055908-436,0
20155919055941-219,1
20155919065946-135,2
20155919065955-38,2
20155919075908-822,1
20155919075936-653,0
20155919075945-294,1
20155919085937-643,1
20155919085948-945,1
20155919085959-705,2
20155919115923-739,0
20155919125917-79,2
20155920015924-138,1
20155920025926-706,1
20155920025948-308,0
20155920045908-558,1
20155920045927-153,2
20155920055919-29,0
20155920065907-68,1
20155920095929-490,2
20155921025909-417,2
20155921045914-615,1
20155921065920-49,0
20155921075955-560,1
20155921085935-849,0
20155921115952-941,1
20155921125901-834,2
20155921125915-293,1
20155922015931-94,1
20155922015952-462,1
20155922025905-519,1
20155922025912-207,0
20155922035939-710,2
20155922045901-406,1
20155922045952-606,2
20155922055911-983,0
20155922065913-325,2
20155922085938-836,2
20155922095926-679,1
20155922095957-879,0
20155923015929-334,2
20155923025937-192,0
20155923035935-733,1
20155923045931-338,2
20155923065901-660,0
20155923065936-640,0
20155923075941-191,0
20155923085951-819,0
20155923105950-11,2
20155923115946-322,1
20155924015903-145,0
20155924015914-772,1
20155924025958-524,0
20155924055911-559,0
20155924055928-624,1
20155924055932-773,1
20155924065944-639,1
20155924085921-523,0
20155925015934-894,2
20155925025914-782,0
20155925035946-518,0
20155925035953-311,1
20155925045907-390,2
20155925065903-336,0
20155925075925-194,2
20155925095934-285,1
20155925105919-360,1
20155925115933-802,1
20155926035956-75,1
20155926045943-896,2
20155926065906-435,1
20155926065928-866,2
20155926095918-705,1
20155926095923-122,2
20155926105935-616,1
20155926125912-498,1
20155926125915-298,2
20155926125931-19,0
20155926125956-991,1
20155927035951-237,1
20155927065901-324,1
20155927065908-723,2
20155927105908-127,0
20155928015947-290,1
20155928095952-740,1
20155928105908-642,0
20155929015925-137,1
20155929035912-82,2
20155929045919-954,0
20155929045944-214,2
20155929065908-355,0
20155929075906-108,2
20155929075918-848,1
20155929085958-172,2
20155930055927-156,1
20155930065931-689,0
20155930075904-615,2
20155930095901-918,1
20155930105916-30,0
20155930115903-142,0
20155930125954-496,1
20155931025933-274,1
20155931035913-135,1
20155931075906-547,1
20155931115915-724,1
20160003020009-483,0
20160003060001-544,2
20160003100024-653,1
20160004020008-360,1
20160004020014-584,1
20160005010052-7,1
20160006020015-100,0
20160006060043-603,1
20160006080016-374,1
20160006100027-340,0
20160007090016-320,1
20160009020006-963,1
20160009110016-790,1
20160010030056-381,2
20160010050004-234,1
20160010080032-192,0
20160010110039-895,0
20160011040054-612,0
20160012100010-326,1
20160013020053-566,0
20160013100042-450,2
20160014010045-726,1
20160014050009-978,1
20160014100002-954,1
20160015080024-444,1
20160016020021-291,2
20160016110018-914,0
20160017030016-746,0
20160018010010-503,1
20160018090055-859,2
20160018120058-894,0
20160019010054-328,1
20160020030000-577,1
20160020070046-248,1
20160021040015-8,1
20160022120047-663,0
20160023010029-342,2
20160023020049-695,2
20160024020040-561,2
20160025090004-14,2
20160027080023-595,2
20160027080037-754,2
20160027080047-691,2
20160027110053-825,1
20160028020054-636,1
20160028080010-502,0
20160028110003-652,0
20160029010023-538,0
20160029020039-706,2
20160029050030-377,2
20160102010124-415,0
20160102020135-346,1
20160102100100-190,2
20160103110103-869,1
20160103120153-352,1
20160104020136-839,0
20160105120129-960,1
20160107020152-541,2
20160107110112-898,1
20160108030126-871,0
20160109120154-984,1
20160110100107-925,1
20160111030159-632,2
20160113120146-315,0
20160114070136-829,1
20160115020108-603,2
20160115020144-576,1
20160115050109-291,1
20160116090132-175,1
20160117090159-132,2
20160118020119-534,1
20160120080105-935,0
20160121020153-58,1
20160121120116-428,2
20160122070106-338,1
20160122070136-607,0
20160124090148-920,1
20160124110113-444,2
20160124110147-318,1
20160126040115-373,1
20160126050110-311,1
20160126060119-972,2
20160126100124-142,0
20160129100151-496,2
20160201030212-464,1
20160203060211-616,2
20160205100242-633,0
20160206010241-614,2
20160206030201-287,1
20160206030250-77,1
20160206100259-615,2
20160207010221-265,1
20160209020236-593,0
20160209020253-124,2
20160210050221-826,2
20160210100239-919,0
20160210120236-74,2
20160212030208-123,2
20160212080211-237,0
20160212120238-276,1
20160213090212-918,1
20160214120214-935,0
20160215040244-531,2
20160215050237-903,2
20160215060210-374,2
20160216070258-44,1
20160216120217-89,2
20160217020230-428,1
20160217060237-227,2
20160218030213-867,1
20160218110253-636,2
20160219110233-416,1
20160219120200-325,2
20160220070216-100,2
20160220120245-802,0
20160221080241-805,1
20160221110200-103,1
20160221120204-494,2
20160222040207-18,2
20160222120234-310,2
20160223030208-498,2
20160223080250-771,2
20160224020246-345,1
20160224100238-127,2
20160224110204-88,0
20160225020217-39,1
20160225120226-427,2
20160226020252-343,0
20160226030201-278,1
20160226090202-887,1
20160226100254-894,1
20160226110222-225,1
20160227120208-436,1
20160228050205-695,1
20160228050238-672,1
20160228070246-880,1
20160228080235-645,2
20160229040208-333,1
20160230020244-39,1
20160231070248-483,1
20160301010333-533,1
20160301060327-227,1
20160301080312-181,2
20160302010326-636,2
20160303030330-18,1
20160303060352-206,0
20160303100343-663,1
20160303120354-903,2
20160305010300-208,1
20160306010354-831,1
20160306070336-208,1
20160308100328-161,0
20160308110332-855,1
20160309050326-469,2
20160309110344-985,1
20160310040318-473,0
20160310080321-754,0
20160311020339-85,0
20160311020341-536,1
20160311040325-917,1
20160311050306-89,0
20160311050309-656,1
20160311060339-0,0
20160311090327-223,2
20160311100356-945,2
20160312050334-768,1
20160312100343-941,1
20160313030310-950,2
20160313080303-229,1
20160314090316-374,2
20160315080311-109,2
20160315080318-862,0
20160315120351-132,1
20160316020309-106,1
20160316040339-12,0
20160317100339-729,1
20160318030343-714,2
20160320050339-77,1
20160321020318-842,1
20160321100355-666,2
20160321110336-823,0
20160322120305-250,1
20160323070337-197,1
20160324080339-982,2
20160325040313-769,1
20160325120359-854,2
20160326030315-917,0
20160327020352-907,1
20160327070314-50,1
20160328020350-898,1
20160330040332-667,2
20160331030337-77,1
20160331080347-624,2
20160331120342-762,1
20160401060427-489,1
20160401060446-976,1
20160402010438-874,1
20160402020426-173,2
20160402090444-743,1
20160402100400-814,2
20160403010440-830,1
20160403090427-480,2
20160404030433-527,1
20160404070433-339,1
20160405050443-721,0
20160405060439-730,2
20160406050411-562,1
20160406050457-134,1
20160407010400-158,1
20160407080416-325,1
20160408060432-898,1
20160408080425-810,1
20160408080432-291,1
20160409090431-300,1
20160410030451-212,2
20160410100449-506,1
20160411030412-40,1
20160411030426-791,0
20160411040401-6,1
20160412100403-624,1
20160413020454-799,1
20160414060432-270,1
20160414060451-781,0
20160416060402-233,1
20160418020452-804,1
20160418080421-476,1
20160418080457-245,2
20160418090415-768,1
20160419070440-911,2
20160419080431-102,0
20160419090447-127,2
20160419120429-18,1
20160420030442-628,1
20160420090415-760,0
20160420110409-58,1
20160422080415-869,1
20160423010413-528,1
20160424050418-688,0
20160424070451-587,0
20160425020435-506,1
20160425030454-472,0
20160425060459-898,2
20160425080453-147,0
20160427080408-432,1
20160428090427-775,1
20160431020436-103,1
20160501030556-936,1
20160503010513-655,0
20160505090543-886,0
20160506010551-430,2
20160506060543-446,0
20160506090520-274,1
20160506110549-199,1
20160507020539-379,2
20160508090514-384,1
20160508110520-327,1
20160508110557-805,2
20160508120500-362,1
20160509010522-618,2
20160510080552-765,1
20160512050520-463,1
20160512100512-449,0
20160513030527-362,2
20160513050544-449,2
20160514030537-832,0
20160514060557-416,1
20160515080531-944,1
20160517030525-890,1
20160517100526-559,1
20160518010512-713,0
20160519050557-605,0
20160519070551-254,1
20160519100537-577,0
20160520030540-872,2
20160520070545-547,1
20160521010500-745,1
20160521020546-911,2
20160521040514-90,1
20160521080538-255,0
20160521090532-416,1
20160522070503-334,1
20160522070509-90,1
20160523050526-218,1
20160526030503-473,0
20160526090513-641,2
20160527090522-970,1
20160528040546-801,1
20160528060510-629,0
20160529040506-398,1
20160529040522-408,1
20160529110513-705,0
20160530030515-978,1
20160530030540-575,0
20160530100552-235,0
20160601040643-359,0
20160601110635-41,1
20160602110658-772,0
20160603050634-604,1
20160603110609-981,2
20160604020620-396,2
20160605050645-673,2
20160607110623-422,1
20160607120648-794,1
20160608090610-258,1
20160609070620-50,1
20160610030640-374,2
20160610030651-843,1
20160611020625-594,0
20160611070608-652,1
20160613020654-242,0
20160613110626-504,1
20160614060644-101,1
20160614100633-116,2
20160615010624-175,0
20160615090601-72,1
20160618010659-729,0
20160618100620-509,0
20160620050655-94,1
20160621050656-468,0
20160623090611-424,0
20160624030614-417,0
20160624070637-743,0
20160624080647-124,2
20160624100651-301,1
20160625100652-839,2
20160626020621-918,1
20160626060651-998,1
20160626110628-349,0
20160628010622-708,2
20160628010625-497,0
20160628050614-907,1
20160628120634-698,0
20160629010655-660,0
20160629030642-254,1
20160631080640-121,1
20160631110649-856,1
20160702110708-713,1
20160704100725-625,2
20160705070727-876,1
20160705080752-968,1
20160706050747-283,1
20160707080752-614,2
20160707110757-999,1
20160708080758-368,2
20160708120701-333,1
20160708120731-3,2
20160709060739-448,1
20160709090715-818,1
20160709090729-590,1
20160710050724-829,1
20160710080757-157,2
20160710090713-197,1
20160711110708-553,1
20160712070723-898,2
