car_id, route_cluster1
20155124045148-189,1
20155124065101-676,22
20155124095131-809,44
20155124095132-430,78
20155124105159-309,73
20155124115146-742,22
20155125045126-764,41
20155125065153-13,3
20155125075128-608,24
20155125115109-261,17
20155126015101-584,87
20155126025133-294,67
20155126035129-589,77
20155126045131-960,71
20155126055159-410,56
20155126075149-53,3
20155126125144-977,7
20155127015149-97,43
20155127035102-451,36
20155127045143-781,35
20155127055114-680,115
20155127055150-486,49
20155127065120-711,43
20155127085107-519,8
20155127085135-450,21
20155127105102-588,5
20155127115141-140,1
20155127125107-814,12
20155128015133-316,64
20155128035145-987,23
20155128075157-284,34
20155129015103-260,66
20155129025110-549,103
20155129035122-438,92
20155129045107-400,40
20155129045121-174,21
20155129055147-431,6
20155129085126-994,66
20155129105136-293,112
20155129125114-867,53
20155130025118-645,60
20155130035117-109,13
20155130045107-925,23
20155130055115-290,116
20155130055132-838,93
20155130065116-719,1
20155130075100-46,6
20155130095154-411,24
20155130115135-673,36
20155130115150-842,1
20155130125126-108,5
20155131115159-825,75
20155201015221-957,64
20155201025212-846,3
20155201025239-418,46
20155201025245-696,96
20155201035213-815,88
20155201035224-590,104
20155201055205-698,22
20155201055223-716,12
20155201075206-349,21
20155201075209-669,1
20155201095259-137,55
20155202015257-248,3
20155202025227-496,73
20155202035206-111,75
20155202065206-711,1
20155202065231-630,106
20155202075207-398,13
20155202075214-474,2
20155202095248-887,23
20155202105256-995,23
20155202115233-71,22
20155203015202-223,31
20155203015220-852,31
20155203045228-554,20
20155203065209-82,2
20155203065228-993,60
20155203065229-254,83
20155203095227-377,59
20155203095254-173,1
20155203105243-520,61
20155203105250-184,22
20155203125254-748,98
20155204015210-595,5
20155204015218-625,33
20155204055205-222,64
20155204055234-952,99
20155204075252-177,2
20155204095225-879,22
20155204105236-384,14
20155204105251-380,110
20155204125243-368,49
20155205015233-851,94
20155205025239-81,3
20155205025245-653,17
20155205045211-58,45
20155205045234-468,59
20155205085202-209,83
20155205095235-701,14
20155205095236-132,105
20155205105243-924,21
20155205125210-970,22
20155206025224-627,80
20155206025244-634,25
20155206035248-482,109
20155206045202-110,34
20155206065253-470,8
20155206075204-722,6
20155206085214-352,14
20155206095205-734,77
20155206105202-711,109
20155206105220-877,62
20155206105236-868,8
20155206115240-47,6
20155206125203-732,21
20155207025224-620,24
20155207035220-980,2
20155207035246-589,23
20155207075209-878,56
20155207075241-172,27
20155207115216-391,3
20155207115250-213,86
20155208035222-55,8
20155208045207-674,2
20155208045228-597,37
20155208065252-159,6
20155208075242-780,78
20155208085206-672,5
20155208105227-714,2
20155208105246-426,1
20155208105249-310,84
20155208125234-73,6
20155209015212-409,36
20155209015217-718,18
20155209035225-643,26
20155209065239-593,13
20155209085220-909,2
20155209085240-71,4
20155209085255-542,72
20155210015230-182,120
20155210025227-374,2
20155210025230-794,17
20155210045205-876,1
20155210045254-447,21
20155210085237-852,12
20155210105207-288,22
20155210105230-671,65
20155210105231-380,2
20155210115204-9,120
20155211015231-940,1
20155211035238-685,33
20155211045248-317,8
20155211045258-980,97
20155211055252-393,0
20155211075227-27,48
20155211075244-304,78
20155211085223-496,76
20155211105222-197,8
20155211105237-636,14
20155212035238-957,21
20155212055201-823,12
20155212055238-204,6
20155212095211-676,114
20155213015220-211,48
20155213035255-286,14
20155213045213-184,6
20155213045247-855,3
20155213045249-101,60
20155213085238-710,3
20155213095212-354,24
20155213095235-98,20
20155213095244-486,1
20155213115254-355,11
20155214025202-174,24
20155214065227-368,6
20155214075250-45,101
20155214095206-793,28
20155214095239-156,1
20155214125258-653,106
20155215035252-945,21
20155215065201-621,48
20155215095214-503,17
20155215105244-919,2
20155216015224-688,60
20155216015226-188,5
20155216015253-395,87
20155216055209-787,38
20155216055230-781,101
20155216065247-105,24
20155216125240-140,6
20155217025222-831,22
20155217055238-804,88
20155217085253-931,1
20155217105212-400,5
20155217105219-132,105
20155217105224-269,72
20155217105258-508,23
20155217115255-205,5
20155218045221-583,89
20155218065202-828,12
20155218065236-433,8
20155218085224-640,70
20155218085232-407,93
20155218105226-400,13
20155218105228-898,21
20155219015258-947,72
20155219035208-979,2
20155219035228-248,119
20155219055208-563,8
20155219065253-324,11
20155219075248-264,108
20155219085255-410,35
20155219105223-621,22
20155219125211-610,3
20155219125246-276,6
20155220045244-126,24
20155220055213-805,20
20155220065205-214,10
20155220075210-527,23
20155220085241-907,82
20155220115228-339,15
20155221025221-111,3
20155221025244-122,17
20155221035215-286,2
20155221035222-673,83
20155221055211-397,24
20155221075249-459,41
20155221085210-381,94
20155221115237-739,92
20155221125213-371,67
20155221125229-19,41
20155222025217-753,70
20155222025248-836,55
20155222035235-759,70
20155222045208-617,2
20155222065249-298,109
20155222065258-26,1
20155222065258-67,14
20155222075242-97,94
20155222075248-559,1
20155222095214-329,83
20155223015236-307,55
20155223025223-42,23
20155223035220-257,58
20155223035220-518,23
20155223045209-786,103
20155223065200-218,77
20155223085229-650,12
20155223105214-913,120
20155223105218-491,8
20155224025254-187,90
20155224065246-744,6
20155224075219-422,3
20155224115207-570,1
20155224125203-186,24
20155225015258-557,22
20155225025231-666,90
20155225035240-735,4
20155225055204-556,9
20155225085241-468,78
20155225095237-844,1
20155225095243-141,22
20155225095247-318,21
20155226015215-356,12
20155226085244-734,41
20155226125229-218,19
20155226125254-369,3
20155227015235-465,8
20155227055231-464,41
20155227065217-969,23
20155227075208-342,31
20155227085257-55,105
20155227095221-937,26
20155227095236-451,8
20155227105226-846,2
20155227105245-707,55
20155227125212-315,92
20155228015220-418,17
20155228015222-976,38
20155228015224-387,21
20155228015245-135,40
20155228055244-170,24
20155228095216-123,19
20155228105231-492,35
20155228125210-442,88
20155228125229-86,80
20155229035205-191,84
20155229035239-568,106
20155229075209-557,8
20155229095213-604,52
20155229095223-993,38
20155229095259-503,45
20155229105207-599,7
20155230015214-596,3
20155230015235-98,103
20155230025233-218,38
20155230025241-974,5
20155230035222-748,28
20155230055211-490,8
20155230065221-463,8
20155230075202-580,105
20155230075217-364,1
20155230075218-899,11
20155230105211-483,1
20155230115226-97,6
20155231035227-0,0
20155231075227-33,8
20155231085202-341,14
20155231105237-675,2
20155231105239-338,32
20155301025312-741,12
20155301025350-31,24
20155301055312-754,81
20155301055347-195,14
20155301065327-174,3
20155301065341-712,98
20155301065349-981,87
20155301085312-76,20
20155301085317-34,99
20155301085322-946,21
20155301085350-513,12
20155301095314-712,88
20155302025312-112,101
20155302025352-365,8
20155302045335-245,77
20155302055315-401,73
20155302055357-472,5
20155302075339-508,8
20155302085319-879,101
20155302105321-61,6
20155303015353-82,12
20155303025331-674,41
20155303045331-550,46
20155303045356-851,47
20155303055334-250,104
20155303075313-600,116
20155303075334-830,23
20155303095333-234,21
20155303105327-375,8
20155303125317-749,9
20155303125323-651,19
20155304015337-125,11
20155304025306-399,46
20155304025322-657,6
20155304035331-275,55
20155304045330-928,12
20155304065306-536,13
20155304065335-775,46
20155304065358-506,106
20155304075353-452,19
20155304085320-560,79
20155304095307-596,9
20155304095308-767,88
20155304095343-996,37
20155304105338-631,77
20155304115351-36,24
20155304125320-819,43
20155305015326-67,1
20155305025321-220,26
20155305035315-90,56
20155305035350-216,6
20155305045325-23,1
20155305065314-246,30
20155305075315-881,12
20155305075355-395,23
20155305105337-96,6
20155306025329-730,1
20155306045344-471,91
20155306065348-338,24
20155306075307-769,14
20155306085328-467,99
20155306095352-482,4
20155306105320-633,23
20155306105321-278,38
20155306125304-711,81
20155307025311-47,35
20155307025317-697,47
20155307025324-839,8
20155307025337-508,23
20155307035343-528,38
20155307045325-414,20
20155307065347-120,1
20155307075336-227,11
20155307085318-512,104
20155307105318-981,80
20155307115300-161,78
20155307115340-426,2
20155307125327-646,60
20155308015342-512,8
20155308025321-11,39
20155308035318-433,38
20155308045304-549,21
20155308045321-417,60
20155308055353-564,21
20155308075300-140,8
20155308075334-739,11
20155308085309-182,66
20155308095329-948,14
20155308105343-910,55
20155308105346-779,23
20155308115306-860,21
20155308115357-769,12
20155309025344-113,24
20155309035345-751,0
20155309035353-968,4
20155309065327-597,62
20155309085359-498,45
20155309105336-908,2
20155309115300-960,81
20155309115321-822,12
20155309115343-721,77
20155309115357-981,94
20155310035300-431,95
20155310035300-564,12
20155310045309-907,14
20155310045326-207,21
20155310045357-17,21
20155310055324-613,94
20155310075332-779,94
20155310085325-400,45
20155310105320-51,74
20155310125342-214,85
20155311015300-19,1
20155311015304-643,36
20155311035305-535,25
20155311045315-402,87
20155311045343-651,6
20155311055345-30,73
20155311065304-252,94
20155311125300-290,28
20155311125315-704,12
20155312015304-1,44
20155312075311-671,22
20155312075313-766,22
20155312115354-809,72
20155312125321-91,12
20155313015324-374,32
20155313065344-641,75
20155313065353-837,22
20155313085311-65,60
20155313085338-538,59
20155313105324-362,17
20155313125338-978,24
20155314025308-302,14
20155314045352-623,21
20155314055308-151,23
20155314055358-658,8
20155314075350-327,106
20155314085317-744,94
20155314095334-971,60
20155314095341-355,20
20155314125319-412,58
20155315015313-84,60
20155315015330-416,1
20155315045344-159,23
20155315115312-396,14
20155315115319-974,6
20155315115341-748,23
20155316015308-618,56
20155316045346-112,7
20155316055341-657,1
20155316075301-46,21
20155316115321-402,99
20155316125315-277,3
20155317035328-621,1
20155317045321-311,23
20155317065325-267,6
20155317085330-284,28
20155317095309-82,23
20155317095355-5,34
20155317095356-796,13
20155317105335-21,54
20155317115307-56,19
20155317125332-60,94
20155318015334-316,23
20155318035351-42,8
20155318045300-137,20
20155318045306-53,106
20155318045307-395,23
20155318045348-403,40
20155318055356-801,21
20155318065323-808,1
20155318075328-481,77
20155318075334-519,79
20155318085323-689,8
20155318095346-528,20
20155318115320-812,24
20155318115321-937,36
20155318125311-887,12
20155319015328-845,12
20155319025303-151,53
20155319025316-132,51
20155319035337-279,17
20155319035359-974,55
20155319065307-9,12
20155319105326-404,42
20155319125338-526,3
20155319125339-656,1
20155320015318-618,1
20155320035313-723,24
20155320035314-794,25
20155320045300-526,46
20155320055308-540,21
20155320055334-779,1
20155320075307-202,59
20155320095303-993,3
20155320095322-283,1
20155320095336-544,36
20155320105353-443,23
20155320125343-802,8
20155321035317-361,6
20155321045350-617,24
20155321065324-15,22
20155321085346-715,1
20155321085354-103,12
20155321105314-535,94
20155321115343-478,60
20155321125321-407,41
20155322025303-645,2
20155322025349-465,119
20155322125316-320,43
20155323015347-523,2
20155323025342-343,57
20155323025342-437,13
20155323065317-442,115
20155323075349-302,16
20155323085324-552,1
20155323085346-26,23
20155323085353-9,6
20155323105312-749,1
20155323105314-852,21
20155323125350-4,22
20155324015307-999,6
20155324015326-739,70
20155324015341-115,2
20155324075301-513,17
20155324075339-328,57
20155324075339-417,14
20155324075359-504,14
20155324085325-903,30
20155324085350-784,66
20155324115305-405,23
20155325015305-625,14
20155325045321-836,88
20155325065316-87,24
20155325075336-825,24
20155325075339-490,86
20155325085300-934,21
20155325095328-933,71
20155325095348-282,3
20155325115348-290,6
20155326015327-562,9
20155326025302-192,8
20155326035314-70,18
20155326065327-167,8
20155326065330-762,11
20155326075304-176,38
20155326075351-224,58
20155326105306-68,115
20155326105308-899,1
20155326105319-704,6
20155326115307-439,2
20155327035347-535,49
20155327055311-62,0
20155327065304-831,22
20155327065348-42,14
20155327065352-143,22
20155327075348-763,1
20155327085332-624,115
20155327095347-642,77
20155327105347-925,6
20155328035310-746,94
20155328035319-760,21
20155328035326-113,0
20155328055322-628,71
20155328075344-727,23
20155328085310-805,41
20155328095345-887,27
20155328105351-17,73
20155328125314-729,77
20155329045329-278,14
20155329045346-171,59
20155329055303-413,23
20155329055314-780,12
20155329085335-705,58
20155329105327-356,6
20155330025354-711,21
20155330035332-211,65
20155330035349-797,36
20155330045344-404,1
20155330055334-238,90
20155330085301-206,2
20155330085329-653,2
20155330095316-775,118
20155330095334-363,67
20155330115319-514,58
20155330125308-863,46
20155330125313-561,1
20155331025312-334,118
20155331025328-447,19
20155331025357-961,59
20155331025358-360,23
20155331055329-993,8
20155331085312-528,7
20155401015403-770,22
20155401015444-439,94
20155401025432-410,45
20155401045441-227,114
20155401055424-365,2
20155401115443-339,100
20155401115457-529,33
20155402015440-235,69
20155402035448-649,1
20155402045434-428,13
20155402055423-909,70
20155402055458-607,8
20155402085412-825,72
20155402095430-944,94
20155402095455-468,67
20155403015401-677,44
20155403025439-26,11
20155403025440-94,23
20155403025453-621,2
20155403035424-543,115
20155403035448-157,1
20155403045427-339,114
20155403045449-754,3
20155403055431-257,66
20155403055431-688,78
20155403055443-412,23
20155403105442-397,14
20155403125436-517,61
20155404015431-242,1
20155404025418-130,22
20155404025425-846,33
20155404025436-249,67
20155404035404-301,2
20155404045416-984,45
20155404055405-546,40
20155404065421-768,20
20155404075449-856,3
20155405015448-33,62
20155405015451-772,14
20155405025445-798,76
20155405035411-744,85
20155405045446-551,32
20155405055416-800,39
20155405055439-901,67
20155405065448-222,22
20155405095438-449,6
20155405095456-527,12
20155405125402-226,49
20155406115453-795,8
20155407015433-549,6
20155407025401-645,9
20155407045404-580,14
20155407055408-859,107
20155407075419-829,12
20155407085436-987,13
20155407095431-303,77
20155407095436-165,17
20155407095443-656,115
20155407095445-308,37
20155407105416-360,2
20155407115442-97,116
20155407115448-173,33
20155408015402-944,111
20155408095415-166,21
20155409015439-148,56
20155409035441-881,65
20155409055424-104,26
20155409065419-204,106
20155409075442-603,21
20155409095404-1,30
20155409125422-39,77
20155409125458-907,22
20155410035426-585,60
20155410055413-237,89
20155410065428-222,12
20155410075450-130,1
20155410115436-216,19
20155410115442-469,114
20155410115443-580,14
20155410125418-276,6
20155411025401-133,80
20155411065407-954,23
20155411085411-161,61
20155411095413-90,55
20155411105414-764,40
20155411105423-23,99
20155411115436-381,67
20155411115451-402,6
20155412015422-478,30
20155412025422-657,22
20155412025439-711,10
20155412025458-760,5
20155412035440-195,71
20155412045446-0,99
20155413045417-828,37
20155413065431-352,4
20155413085400-638,1
20155413095429-78,103
20155413105409-831,23
20155413105458-607,22
20155414015431-337,19
20155414015450-986,101
20155414015455-74,3
20155414025422-339,8
20155414025452-910,59
20155414045435-904,3
20155414055413-427,14
20155414065449-822,3
20155414075423-495,108
20155414075424-282,14
20155414095405-129,1
20155414095419-150,24
20155415015401-576,17
20155415015459-549,58
20155415025445-696,14
20155415055448-117,81
20155415065435-901,6
20155415065439-614,61
20155415065442-451,14
20155415065453-301,117
20155415075405-549,2
20155415095436-366,6
20155415105401-84,64
20155415105426-483,24
20155415105428-961,23
20155416025450-542,9
20155416035455-942,23
20155416045441-692,37
20155416075414-747,12
20155416085457-488,23
20155416105428-103,74
20155417025408-472,111
20155417035454-444,95
20155417045419-23,8
20155417045421-956,11
20155417045444-36,1
20155417055404-842,107
20155417065414-463,80
20155417065430-542,27
20155417065446-3,49
20155417065452-683,23
20155417075428-77,64
20155417075442-571,73
20155417085454-80,74
20155417095405-70,77
20155417095454-820,118
20155417105422-842,90
20155418015419-112,1
20155418025400-514,56
20155418035409-213,12
20155418035415-502,32
20155418035427-895,24
20155418045421-624,25
20155418045455-317,84
20155418045458-340,118
20155418075447-174,39
20155418105443-181,111
20155419015430-279,73
20155419015446-344,13
20155419025436-439,21
20155419045453-296,25
20155419055407-635,67
20155419085439-739,36
20155419095445-600,120
20155419105438-666,23
20155419105450-531,8
20155419125407-749,2
20155419125408-510,106
20155420045459-752,30
20155420055422-20,75
20155420055440-323,14
20155420065416-680,92
20155420065446-200,86
20155420075411-689,76
20155420085411-184,55
20155420095406-753,8
20155420105422-518,67
20155420105446-331,21
20155420105449-388,33
20155420115417-321,103
20155421015424-794,121
20155421055418-31,32
20155421065446-240,104
20155421085451-765,24
20155422015402-862,24
20155422015409-486,21
20155422015415-459,22
20155422015444-143,6
20155422035401-166,3
20155422065444-36,2
20155422085440-191,69
20155422105448-970,24
20155423015434-702,74
20155423025429-675,8
20155423035426-963,8
20155423045440-29,1
20155423045451-965,33
20155423045457-970,3
20155423055401-968,106
20155423075433-511,6
20155423095423-859,79
20155423105427-757,40
20155424015402-348,12
20155424015436-907,36
20155424035420-859,89
20155424035436-409,3
20155424045454-66,8
20155424065404-909,3
20155424065455-846,54
20155424075405-452,64
20155424085438-836,100
20155424095403-620,114
20155424105453-864,21
20155424115433-691,4
20155425085416-230,12
20155425085422-138,94
20155425085454-29,28
20155425095427-956,121
20155425125452-157,75
20155426015402-453,2
20155426015439-228,92
20155426035428-177,58
20155426075432-816,25
20155426095420-438,98
20155426115450-821,24
20155427035437-721,3
20155427045428-734,11
20155427055429-500,37
20155427055445-502,22
20155427065441-961,84
20155427075416-544,94
20155427085403-531,1
20155427085424-959,2
20155427115403-656,99
20155427115438-270,14
20155428015403-864,3
20155428025436-507,86
20155428065442-400,62
20155428075433-360,2
20155428075447-311,14
20155429015426-898,23
20155429055432-113,20
20155429065420-360,5
20155429065426-663,12
20155429095415-587,8
20155429105414-58,3
20155429115417-36,8
20155430015455-513,13
20155430055405-608,13
20155430065423-661,93
20155430065457-569,13
20155430085434-503,63
20155430115403-341,97
20155430115448-624,8
20155431025403-99,1
20155431025407-873,12
20155431025449-131,47
20155431045446-47,101
20155431045446-820,10
20155431095434-843,20
20155431125412-835,16
20155431125443-408,88
20155501015527-544,13
20155501015552-358,87
20155501025537-40,21
20155501035526-887,94
20155501035544-811,0
20155501065521-181,99
20155501085548-717,103
20155501095556-405,76
20155501105513-756,25
20155501105557-44,6
20155501115503-638,61
20155501115549-423,25
20155501115551-657,72
20155501125529-527,99
20155502025511-119,46
20155502025544-979,3
20155502055513-421,21
20155502075521-135,95
20155502075522-491,21
20155502075552-20,34
20155502095528-51,89
20155502095553-497,24
20155502115525-896,30
20155502125507-435,36
20155503015536-796,22
20155503025525-562,1
20155503025536-107,62
20155503055521-187,8
20155503085502-843,73
20155503095505-851,24
20155503095520-726,55
20155503105528-624,1
20155503105545-835,21
20155504025510-530,36
20155504035505-637,80
20155504035537-96,19
20155504065513-977,14
20155504065559-69,60
20155504075511-773,49
20155504075536-383,11
20155504075543-891,14
20155504085556-912,22
20155504095521-78,15
20155504115554-356,121
20155504125520-496,17
20155505035539-722,93
20155505085532-624,74
20155505115501-388,7
20155506035548-222,73
20155506045534-554,5
20155506045548-864,4
20155506115538-645,76
20155507025512-789,13
20155507025528-30,98
20155507035516-86,14
20155507035559-982,22
20155507055538-61,2
20155507085532-900,6
20155507095534-53,58
20155507105518-639,14
20155507115505-753,0
20155508015525-755,1
20155508025530-810,6
20155508035530-98,48
20155508045555-761,12
20155508065500-686,23
20155508075512-365,43
20155508085530-44,23
20155508105537-280,57
20155508115551-930,7
20155508125512-863,8
20155509015530-694,83
20155509015532-281,58
20155509025540-678,79
20155509045500-419,94
20155509065515-933,53
20155509085524-852,24
20155509105541-792,37
20155509115514-291,59
20155509125554-329,70
20155510015516-82,15
20155510025531-344,94
20155510035526-304,116
20155510045507-760,3
20155510045531-199,110
20155510045540-167,18
20155510095558-877,103
20155510115503-773,77
20155511045543-118,29
20155511055523-637,30
20155511055549-788,23
20155511065542-668,23
20155511075557-246,101
20155511105504-943,56
20155511105542-698,14
20155511105551-991,22
20155511115532-317,12
20155511115536-551,23
20155511115537-418,41
20155511125500-140,43
20155512045541-545,14
20155512045556-420,103
20155512095531-4,80
20155513045525-782,23
20155513055509-610,1
20155513055541-893,83
20155513085532-599,22
20155513085550-298,14
20155513115543-669,72
20155513125557-429,101
20155514015554-802,112
20155514025518-434,24
20155514025524-996,0
20155514055522-182,21
20155514055529-108,58
20155514065542-265,2
20155514095514-716,75
20155514115538-38,66
20155514115559-607,88
20155515045550-909,103
20155515065526-634,14
20155515095508-771,88
20155515095548-2,1
20155515125500-436,12
20155515125545-849,92
20155515125557-114,23
20155516015501-914,93
20155516015509-611,67
20155516035504-761,14
20155516035544-884,21
20155516035559-131,30
20155516055530-619,59
20155516055543-369,6
20155516095512-766,37
20155516095539-720,24
20155516095548-928,22
20155516105555-782,36
20155516105559-806,5
20155516115534-244,8
20155516115547-576,6
20155517025520-359,103
20155517035538-277,16
20155517045513-760,2
20155517055510-758,11
20155517065511-650,11
20155517085508-984,2
20155517085542-741,88
20155517095500-40,70
20155517095518-749,15
20155517105518-795,3
20155517115531-683,23
20155517115552-543,39
20155518015504-310,56
20155518015540-221,38
20155518025531-71,116
20155518025559-414,75
20155518035549-620,79
20155518045508-953,12
20155518055520-844,105
20155518055537-383,24
20155518075540-451,12
20155518075547-219,4
20155518095558-521,17
20155518105525-488,14
20155519015513-86,22
20155519045528-235,11
20155519045538-646,113
20155519055512-566,38
20155519095518-431,16
20155519105547-921,75
20155519105555-68,8
20155519125535-358,7
20155520035557-954,50
20155520045513-443,49
20155520055501-430,69
20155520085531-173,23
20155520105535-51,70
20155520115522-140,61
20155520125548-491,99
20155521025526-4,21
20155521085536-56,21
20155521125533-941,5
20155522035520-589,107
20155522055527-809,117
20155522075554-168,22
20155522095506-197,58
20155522095547-881,3
20155522095555-541,8
20155522115542-589,6
20155522115544-987,78
20155523025523-457,99
20155523055508-612,8
20155523065557-761,11
20155523085557-121,39
20155523115538-147,94
20155523115549-994,81
20155524015550-153,12
20155524035528-732,116
20155524065529-638,97
20155524075502-755,21
20155524085545-931,23
20155524085551-928,78
20155524105534-405,24
20155524115511-739,7
20155525015511-876,24
20155525015513-235,97
20155525025528-862,108
20155525025541-454,4
20155525025550-299,75
20155525045516-723,1
20155525045517-999,4
20155525045542-362,5
20155525055504-435,6
20155525065551-662,74
20155525095527-314,33
20155525115508-896,18
20155525115514-720,2
20155525115532-571,97
20155525115534-307,8
20155525115546-346,30
20155525115546-86,23
20155526015529-809,39
20155526025509-969,1
20155526025520-19,40
20155526035521-301,1
20155526065516-845,1
20155526065554-981,46
20155526075524-786,6
20155526085516-0,110
20155526105543-712,22
20155526125517-937,6
20155527045513-582,23
20155527045524-617,12
20155528025507-124,12
20155528025543-814,73
20155528055512-788,98
20155528055554-549,43
20155528075552-252,120
20155528075553-143,18
20155528095517-449,21
20155529015507-923,39
20155529045530-793,1
20155529055530-955,3
20155529065532-457,1
20155529075511-496,109
20155529095519-855,37
20155529095550-67,6
20155529105513-700,22
20155529105535-69,23
20155529125526-644,23
20155529125559-594,111
20155530035556-433,119
20155530055509-649,85
20155530075533-622,60
20155530095524-691,24
20155531015543-259,25
20155531065512-853,79
20155531075539-810,6
20155531105513-969,3
20155531115507-502,27
20155531115558-211,24
20155601015614-161,1
20155601015615-417,3
20155601015631-537,47
20155601025658-508,7
20155601035646-448,32
20155601065611-898,103
20155601125604-18,37
20155602015644-60,1
20155602045615-255,88
20155602045649-200,25
20155602045651-157,24
20155602045653-926,13
20155602075606-537,92
20155602105603-196,3
20155602105614-229,87
20155602115634-803,12
20155602125643-208,13
20155603015621-472,80
20155603015631-143,20
20155603035616-700,11
20155603045616-730,1
20155603075643-430,35
20155603085636-441,6
20155603105651-832,2
20155603105654-700,32
20155604025624-862,66
20155604035601-310,14
20155604035654-479,44
20155604055630-978,113
20155604065634-463,24
20155604085613-63,8
20155604085623-148,36
20155604105652-557,24
20155604125644-698,39
20155605035606-956,21
20155605045629-133,2
20155605045637-578,22
20155605055620-608,112
20155605065613-54,69
20155605065618-915,39
20155605065646-325,3
20155605075643-362,22
20155605105623-939,77
20155605125623-741,107
20155605125654-111,82
20155606015608-991,51
20155606025608-621,12
20155606045620-205,61
20155606055616-227,23
20155606075601-461,100
20155606085604-918,15
20155606085623-342,6
20155606085646-932,6
20155606095608-167,21
20155606095615-98,32
20155607015659-126,1
20155607035630-424,22
20155607045623-654,14
20155608015646-673,53
20155608035650-260,56
20155608045648-151,41
20155608075604-962,23
20155608075646-405,26
20155608075654-10,71
20155608085612-942,106
20155608085650-551,8
20155608095629-23,2
20155608095633-284,59
20155608095652-395,113
20155608105623-726,75
20155608105635-740,8
20155608125627-896,6
20155609015602-235,23
20155609015650-953,118
20155609035611-390,33
20155609065611-118,1
20155609075614-26,8
20155609085601-658,3
20155609095635-696,21
20155610035651-241,41
20155610055624-279,106
20155610055631-773,1
20155610055653-905,79
20155610075657-317,4
20155610085645-184,14
20155610115607-494,1
20155610125617-623,58
20155610125653-388,107
20155611015650-658,3
20155611025618-264,3
20155611035646-483,3
20155611055605-588,38
20155611055631-743,48
20155611085614-73,87
20155611095605-146,73
20155611115619-804,24
20155612015624-502,1
20155612025632-349,41
20155612025635-953,92
20155612055615-47,52
20155612065603-160,73
20155612065659-367,14
20155612075623-190,85
20155613025640-238,6
20155613045622-401,6
20155613045643-376,21
20155613045650-872,110
20155613065614-139,36
20155613065652-38,35
20155613095654-874,94
20155613105649-467,67
20155613125611-113,13
20155614075643-621,14
20155614075656-559,61
20155614095634-953,10
20155614095648-111,6
20155614105606-280,75
20155614105630-25,28
20155614125629-357,1
20155615035612-506,76
20155615055609-330,100
20155615065643-355,94
20155615085620-330,2
20155615105630-534,49
20155615125621-835,49
20155616025653-750,20
20155616035600-5,14
20155616035612-493,74
20155616035629-355,6
20155616035659-555,22
20155616045609-154,1
20155616045623-272,62
20155616065630-789,3
20155616075650-682,60
20155616125645-958,1
20155616125657-0,3
20155617015617-226,58
20155617035626-878,62
20155617035648-789,47
20155617055615-208,63
20155617075624-163,85
20155617085640-226,61
20155617095644-506,56
20155617115643-257,75
20155617115654-328,14
20155617125605-868,6
20155618025650-853,25
20155618065604-631,112
20155618075600-258,90
20155618085617-440,89
20155618085648-561,6
20155618095623-707,102
20155618105624-509,24
20155619045657-616,106
20155619055621-859,1
20155619105610-134,94
20155619115633-624,21
20155619125600-198,23
20155619125653-865,40
20155620025615-452,71
20155620035613-395,1
20155620035621-75,23
20155620045633-63,78
20155620065658-617,36
20155620075624-978,22
20155620115651-849,99
20155620125614-440,17
20155621035631-676,11
20155621035652-898,61
20155621045635-67,94
20155621065651-543,32
20155621075628-914,22
20155621085644-587,3
20155622015608-652,71
20155622035604-568,101
20155622065626-576,60
20155622075617-153,6
20155622095638-223,13
20155622125651-249,54
20155623015620-828,5
20155623035627-344,22
20155623055607-516,73
20155623055655-882,11
20155623075644-293,91
20155623095618-430,59
20155624015655-104,24
20155624045618-21,10
20155624075638-235,50
20155624115626-121,6
20155624115628-693,11
20155625015640-270,48
20155625015640-843,5
20155625015652-201,35
20155625015656-890,1
20155625025623-196,13
20155625025639-594,15
20155625055631-750,21
20155625055644-429,35
20155625095622-232,107
20155625095623-406,21
20155626025647-261,2
20155626035612-921,48
20155626055623-547,51
20155626065638-553,1
20155626085619-339,23
20155626095622-144,101
20155626105649-404,109
20155627015611-22,5
20155627015643-678,3
20155627045658-136,61
20155627055642-893,52
20155627065647-194,3
20155627075627-902,119
20155627075654-410,66
20155627095620-851,14
20155627105645-424,113
20155627115631-597,88
20155627125623-941,8
20155628025639-935,12
20155628035624-221,11
20155628045650-449,31
20155628055649-858,121
20155628075607-90,97
20155628125625-241,2
20155629025607-12,1
20155629035604-338,8
20155629035637-921,0
20155629045617-207,3
20155629065625-319,2
20155629085629-560,12
20155629115617-518,23
20155629125627-193,14
20155629125649-272,92
20155629125653-788,25
20155630015659-740,60
20155630025632-929,44
20155630035600-593,23
20155630035656-673,1
20155630045651-523,14
20155630065657-584,15
20155630095657-752,3
20155630105651-729,11
20155631035649-366,8
20155631045627-683,26
20155631055610-579,3
20155631075632-680,21
20155631105647-912,89
20155631115626-437,113
20155631125643-477,51
20155631125645-432,67
20155701015739-324,22
20155701025733-561,40
20155701025751-249,51
20155701025756-944,20
20155701085744-294,5
20155701105733-580,39
20155702015728-136,3
20155702025721-399,23
20155702045735-87,93
20155702055701-405,106
20155702065700-462,63
20155702075700-732,24
20155702125743-958,105
20155703035752-285,106
20155703045756-537,103
20155703055749-564,28
20155703055759-244,47
20155703055759-583,21
20155703105737-721,12
20155704015702-248,2
